COLLEGIOUNINOMINALE;CIRCOSCRIZIONE;LISTA;VOTI_LISTA;VOTANTI
Puglia - U04;Puglia;ALTRI;3604.464659602368;142385.0462103784
Puglia - U05;Puglia;ALTRI;4001.0625509956376;155022.90193790197
Puglia - U06;Puglia;ALTRI;3121.281441932857;146019.6937366724
Puglia - U07;Puglia;ALTRI;4110.441607385005;118538.85163891315
Puglia - U08;Puglia;ALTRI;2732.869454095192;127565.16245821118
Puglia - U09;Puglia;ALTRI;4858.936704005043;139369.32061704993
Puglia - U10;Puglia;ALTRI;4067.722974717464;142511.10071244836
Basilicata - U01;Basilicata;ALTRI;3134.7513140672727;152766.11077153683
Calabria - U01;Calabria;ALTRI;4184.4150308506605;104175.83897622116
Calabria - U02;Calabria;ALTRI;3220.126571380858;120919.8990795482
Calabria - U03;Calabria;ALTRI;3442.4472426784487;108669.00457540154
Calabria - U04;Calabria;ALTRI;2901.5216689488234;112757.23446691409
Calabria - U05;Calabria;ALTRI;3263.7531835079376;116825.8727338314
Sicilia 1 - U01;Sicilia 1;ALTRI;2597.0294447767574;100567.70392146707
Sicilia 1 - U02;Sicilia 1;ALTRI;3389.0665603900416;143283.84437191486
Sicilia 1 - U03;Sicilia 1;ALTRI;3891.516604790016;131974.823687315
Sicilia 1 - U04;Sicilia 1;ALTRI;3933.6069423442414;113307.3988626767
Sicilia 1 - U05;Sicilia 1;ALTRI;2500.4594374438616;124669.47102713585
Sicilia 1 - U06;Sicilia 1;ALTRI;2737.7042478875414;140046.88969907165
Sicilia 2 - U01;Sicilia 2;ALTRI;2955.0144107023134;124848.07153502107
Sicilia 2 - U02;Sicilia 2;ALTRI;5239.622815693041;134480.91639989614
Sicilia 2 - U03;Sicilia 2;ALTRI;3440.404049419748;138201.1140266955
Sicilia 2 - U04;Sicilia 2;ALTRI;3182.394311027204;100643.31165596843
Sicilia 2 - U05;Sicilia 2;ALTRI;2626.551111391816;116477.67625188828
Sicilia 2 - U06;Sicilia 2;ALTRI;4024.243883906622;144798.08882173896
Sardegna - U01;Sardegna;ALTRI;3920.182277924898;161458.33297353983
Sardegna - U02;Sardegna;ALTRI;3920.092146327542;148729.19014931098
Sardegna - U03;Sardegna;ALTRI;2714.594968835735;121324.0268291384
Sardegna - U04;Sardegna;ALTRI;3829.047435278851;127508.71752074361
